name,symbol,price,market_cap,volume_24h,percent_change_24h
Mancium,MANC,0.25432618715356986,2543261.8715356984,449.38499761,8.03631752
milestoneBased,MILE,0.04479461235787807,2533394.4208758827,14.63530434,0.00202087
ritestream,RITE,0.008656398865527798,2528897.6427474264,205056.6085865,-8.11014041
Orbit Chain,ORC,0.0037637056472387795,2522253.7318096026,10550.88310198,3.26014759
Mystery,MYSTERY,5.96700654531424e-09,2510259.9835482477,1836707.08777474,-2.10500145
Neurashi,NEI,0.009099830034784467,2499988.1429087953,1193019.89567975,6.60904216
Signum,SIGNA,0.001173322316399005,2499049.324670981,1078.62963111,15.06217213
SparkPoint,SRK,0.0002019447116089023,2490357.8736900613,6828.29331702,2.55257756
Mint Club,MINT,2.3682154602860623e-06,2466056.8910120116,8526.03069527,-2.75851678
Storm Trade,STORM,0.021109765083778768,2455466.4692433514,785282.46569164,1.36289455
Bag,BAG,0.000558312250737572,2451339.9260241846,7165.54061479,13.79599274
Chickencoin,CHKN,3.80307405526162e-08,2443056.742359512,98620.78998879,5.71808078
ScPrime,SCP,0.050129139776602286,2411016.8136473815,4426.37532962,-0.59076866
Brainlet,BRAINLET,0.0025247132096567985,2405813.2069178578,715215.49541253,30.11400952
Hive Intelligence,HINT,0.005219295839063217,2402833.3219087287,628039.73364268,-3.51837869
BloodLoop,BLS,0.045835904290505186,2402641.511112212,104001.24775076,-2.3735854
BitCore,BTX,0.12141332274839257,2394347.879492558,21.79576531,2.38508032
Portugal National Team Fan Token,POR,0.6645691907339023,2382424.0603998275,93533.66831992,3.53294833
Wall Street Memes,WSM,0.0012644085418861515,2380355.5363449785,1403471.84108513,-10.82409846
Suiswap,SSWP,0.00026814245701678154,2370954.463801349,192559.24594167,1.43766671
Cypherium,CPH,0.006188637224169446,2369946.237019475,11961.66226083,-24.43002043
Pomerium,PMG,0.01625556158195507,2365580.0392826395,273494.80494658,-1.17838675
SunContract,SNC,0.031288973829578896,2360155.7155421837,178629.2837828,0.80629265
Grin,GRIN,0.02400363650352084,2357465.791411182,7008.89018512,3.87269845
RepubliK,RPK,0.002425339088144504,2342200.654284107,502929.60449871,3.19544507
Carbon Protocol,SWTH,0.0014771267882771387,2341999.4271522514,55897.41786387,0.88889073
Hemule,HEMULE,0.002388047732334139,2340283.40555183,317833.18873216,19.92797705
Zoo World,ZOO,0.0023996470773846356,2328017.7549593505,164736.64816638,-7.13573503
Baby Bonk,BABYBONK,6.500805490598e-12,2337899.563666471,373336.89400401,-0.66906922
City Tycoon Games,CTG,0.23377388323796963,2337738.8323796964,91964.36690707,0.85476831
RabbitX,RBX,0.0038653548547826636,2336321.1451675147,147757.81988274,-5.47628662
SENATE,SENATE,0.019282559663409672,2331858.291958571,11470.17250356,2.65658805
Q Protocol,QGOV,0.015491595119971675,2326392.947256612,234.76951621,-0.50696568
PlayZap,PZP,0.027459985157629475,2320250.6129635423,61450.37995024,-3.78893153
ASTA,ASTA,0.0011031135840754525,2316538.5155273145,2.45167015,2.69892768
ABBC Coin,ABBC,0.0025553283510219003,2313349.222003058,1234.02227541,2.18071799
Rejuve.AI,RJV,0.00868734692759493,2312870.3719728407,721860.53063735,-2.92565276
Lambda,LAMB,0.0014030576362697653,2310014.0129668615,512708.18646094,3.12784632
Minter Network,BIP,0.0002517170453570546,2307703.6795613356,160.55536654,-2.95381842
Large Language Model,LLM,0.0023010615524071227,2301055.4776046243,4478478.53994603,-0.23635256
AXIS Token,AXIS,0.0071393620313646615,2286760.418932257,47.79961014,1.11086236
MAHA.xyz,MAHA,0.5204943551931892,2285748.8788534696,217076.8209184,6.04252399
Minted,MTD,0.012334668960329247,2284475.9274320193,610.86015078,0.20632646
Bitcicoin,BITCI,0.0002961550013450911,2283008.088724937,195826.39944602,-2.77193409
KLEVA Protocol,KLEVA,0.04665068883031985,2259510.0600941842,6393.31460802,4.96154434
BSCPAD,BSCPAD,0.028482990314202896,2256183.833715311,322347.32084202,3.28076162
MintMe.com Coin,MINTME,0.004113781813102704,2232212.921576733,289.2798826,-2.27178095
Didi Bam Bam,DDBAM,0.10611119761399229,2228335.149893838,94956.62471569,0.33116486
LBRY Credits,LBC,0.0034003501231700253,2224635.594199784,2187.84587944,-1.35672002
Intentx,INTX,0.057152344222462514,2206876.847751449,273.97118112,1.1705903
SHOPX,SHOPX,0.004605133568043026,2205647.501599655,264615.47207465,0.12517884
Morpheus Infrastructure Node,MIND,0.0016081730637915073,2197088.934463472,178443.56914649,23.75236064
ETHEREUM IS GOOD,EBULL,0.0002191668149987193,2191668.149987193,46177.35483744,9.62448462
GameSwift,GSWIFT,0.03480754125807751,2179700.897390737,1635933.31427002,8.85450436
DOGAMÍ,DOGA,0.002758381090451046,2166678.356894845,110859.76013171,0.06414133
REVV,REVV,0.001817482825611904,2164067.1768845324,538493.07106332,1.21469195
WeSendit,WSI,0.003570986288080991,2157156.833125272,32207.49942105,-2.56121094
Primecoin,XPM,0.040886180745046984,2154717.685925637,1358.76781621,-1.58389518
r/FortNiteBR Bricks,BRICK,0.01928653169590875,2145245.317865157,8846.34177931,1.03782747
MultiVAC,MTV,0.000591400400869356,2121571.71684102,284151.16396251,-6.72090251
Kaon,AKRO,0.0004758751747002601,2111082.032645728,165838.12748191,-0.64826334
beoble,BBL,0.002366418605257827,2109559.6137115825,1245227.5620223,2.2778165
Xaya,CHI,0.03726468860294068,2099165.28255585,4442.14330204,-0.34795637
Gains,GAINS,0.053714948532665716,2078462.3867224755,70009.10545577,-1.53889963
DUKO,DUKO,0.00021335949224463195,2061896.7431008695,1147604.69176697,3.63571776
UX Chain,UX,0.0005106780046372194,2034625.396597987,66035.27321482,-0.12626734
Anchor Protocol,ANC,0.005787946684867598,2027991.480591116,57394.83169254,-4.3007803
Frontier,FRONT,0.2569169189272951,2007829.3306578556,7772.81540699,0.2965649
Pip,PIP,0.01233514467966009,2002403.7920205249,123711.34849415,-0.39115592
Klaus,KLAUS,0.0019986130610157443,1998613.0610157442,1566033.83488495,5.65048553
AGI ALPHA AGENT,AGIALPHA,0.001997444513337121,1997438.3288693933,21794.65649695,34.34020151
Klaydice,DICE,0.005025306053060425,1994378.8088915795,33627.41603642,-1.19073426
Venus DOT,vDOT,0.11852851096632817,1973409.9815065626,0.0,13.3711528
Attila,ATT,0.0029999417319014,1949962.1257359101,0.0,-0.08878674
Vesper,VSP,0.2073925754608195,1937454.6042258262,26138.16355186,0.10538573
IVPAY,IVPAY,0.0021110921234320885,1936575.535929827,645350.5442019,-0.05959157
Geojam Token,JAM,0.0002664651662763222,1936536.0487226634,54136.45083381,-3.89010083
Shiba Predator,QOM,3.199660279979899e-09,1919432.4732694475,33.81527433,2.15642846
Circuits of Value,COVAL,0.0010750492713728105,1918789.3116424412,15877.32927404,24.37353938
DEFIT,DEFIT,0.06315291247718463,1911745.9307806157,1821.23728452,3.08401073
GemHUB,GHUB,0.02583990720123627,1905374.7050748267,259125.48885385,-0.94219063
Vidya,VIDYA,0.047882766092202815,1904743.9130512218,49.38770714,3.11839979
JMPT Rewards,JMPT,1.0035820402397575,1900774.3483936982,11014.82596418,-0.74113442
saffron.finance,SFI,20.741127947124628,1896226.2998551645,44280.66244774,-10.12624007
Suzuverse,SGT,0.18831363666334314,1893103.2424811122,217429.41251672,1.05988295
Gamestarter,GAME,0.026596928559596174,1887897.6785916581,426926.4043302,-2.62930118
DeFi Land,DFL,0.0002637219677859149,1882263.754297046,9255.5466814,7.73306443
StablR Euro,EURR,1.0471,1879868.860167,26286.45067873,0.02613357
DeHub,DHB,0.00046118727163984153,1879703.679589863,4704.46663102,12.2293175
Powsche,POWSCHE,0.01974614254865428,1876863.6221614166,140399.70307811,0.43785624
Asterix Labs,ASTX,185.77744399315014,1857774.4399315014,3413.2103542,1.1126263
Speedy,SPEEDY,0.0018446800028304076,1844680.0028304076,66998.05424166,2.10771445
Ferro,FER,0.001972875816079785,1839766.5575195353,3602.36256373,0.28209907
Strips Finance,STRP,0.44569577869431526,1838924.292148933,13.42326938,3.23029405
Tomo Cat,$TOMO,0.0019203901926187691,1828211.461452678,618360.53423187,1.59440213
Ellipsis,EPX,2.356443524951306e-05,1823827.7478215452,396837.34463929,1.21734993
Sallar,ALL,0.001013001726618097,1823442.5743382836,33664.58481971,-1.21406259
Red Kite,PKF,0.015873561188654975,1820572.665285186,30.00535873,11.60835532
HOME3,HTS,0.023330104808783055,1819748.1750850782,3933.97214397,5.37970649
ROOBEE,ROOBEE,0.00044362258472078586,1819768.1190282137,112531.75228453,-0.06707206
dog with apple in mouth,APPLE,0.0018261511051064641,1826112.911156101,439455.71501552,26.2546217
Crash,CRASH,0.0018402805203524132,1800231.115562519,7307.84156744,0.00642137
Juggernaut,JGN,0.011998156050895404,1799723.4076343107,66690.61079953,-1.33925116
Woman Yelling At Cat,WYAC,0.001817790140971253,1799567.3328738979,13973.86884453,15.24437143
SUNCAT,SUNCAT,0.0017989342090627414,1798934.2090627414,1747915.85094845,2.18417597
aiPump,AIPUMP,0.004714451844236869,1794635.0191470888,1370734.93465517,7.40479957
Revain,REV,2.100216252546192e-05,1786464.9465783164,8.02983011,-0.00122545
Bubblefong,BBF,0.009464455553765454,1765105.2213876713,225508.32922308,-5.46994435
Italian National Football Team Fan Token,ITA,0.4212842744799021,1795040.0543088273,689483.70376043,1.07704808
DINO,DINO,0.002040129596667265,1775966.7738961203,12430.49645309,0.91668471
B-cube.ai,BCUBE,0.06535971699468414,1771928.7116780006,3641.70180696,-2.06059709
Astrafer,ASTRAFER,0.011313565146703841,1769634.937772838,22.67986591,5.53694123
mStable Governance Token: Meta (MTA),MTA,0.030015679095983,1755175.484405076,139.65200919,-4.21744107
HeroesTD,HTD,0.007808582133399704,1748933.6839728248,1153.12267806,8.96564437
Rari Governance Token,RGT,0.13985845211669704,1744318.2217692176,82.20840676,4.74332527
XYRO,XYRO,0.01747102678161449,1739673.8653868702,725468.30628422,1.82237029
RobotBulls,RBT,0.28870383674174527,1732232.547677084,7729.56522364,2.77352368
MAX Exchange Token,MAX,0.3478397202954511,1731129.4156458417,22407.50716603,0.27317365
Torum,XTM,0.008897677324702088,1727006.3982231813,136156.0141094,-5.50836635
UpOnly,UPO,0.01517553643755151,1726859.0432074284,560531.15844465,-3.35028024
Cogito Finance,CGV,0.017791063349955956,1721960.3330224664,1380.95887735,-1.60369757
Dypius [New],DYP,0.012522590859193234,1715645.9271768609,273011.05626454,-0.63491936
XELS,XELS,0.08126225500372933,1706507.3550783158,152954.22182456,-0.60286354
Neutrino Index,XTN,0.032780392156862743,1703948.8451215685,4983.2961439,-3.20155227
EXPERT_MONEY,EXPERT,0.00199224747204012,1693410.351234102,1139245.86436313,-3.16306757
The White Lion,KIMBA,1.0082175373104569e-05,1693805.4594754358,20201.79784988,5.44834452
Stobox Token,STBU,0.011331625402268376,1699743.8103402564,111078.39361383,-15.17519843
Ertha,ERTHA,0.0009204612042712736,1683537.2786547109,164409.8671,1.72983544
DRIFE,$DRF,0.0018194684500743234,1679423.2632838634,7853.16034865,1.04954454
Carlo,CARLO,0.0018116151494496926,1679243.720372515,8655.20417671,12.52513195
Spheroid Universe,SPH,0.0008469872115625572,1678966.5372982407,388.96659086,-9.29982308
Baby Neiro BNB,BABYNEIRO,3.986187852444e-12,1674198.89802648,283797.09868004,-1.76124393
Bloomsperg Terminal,SPERG,0.0016649626932011136,1664962.6932011135,17023.97033195,0.90544994
Global DePIN Chain,DEEPSEEK,0.0021093444354094103,1666382.103973434,334709.60965532,28.04566183
PUCCA,PUCCA,0.0019736834470952787,1663813.1702441894,59107.6512146,1.31155852
Dark Frontiers,DARK,0.009531931817817045,1650068.47527265,202646.9904759,-4.88784806
Umbrella Network,UMB,0.005581920986227418,1635294.286068904,69675.71090002,0.68071891
Chirpley,CHRP,0.003949095498657868,1631093.2670378364,202526.9445008,3.14144325
SOLVE,SOLVE,0.002328953358461722,1630558.5003694068,349346.41837884,33.71054756
NerveNetwork,NVT,0.00585543092101983,1621858.8279115856,23.61875327,-0.13213603
UBXS Token,UBXS,0.028284411275936137,1616597.5063849192,217885.52497322,4.17158133
Mirror Protocol,MIR,0.020735091393747972,1612001.5735951387,94967.89922892,5.16906198
holoride,RIDE,0.0018333484381476911,1610002.2405158414,3264.01893731,3.70626272
Ghost,GHOST,0.06005406239894241,1607398.2076094116,474.63314527,-6.15590923
BLOCX.,BLOCX,0.016019183708720304,1603603.1722068626,345340.81526228,31.26389244
Tokes,TKS,0.008000823819223589,1600161.355493771,101.66804391,45.21513821
Baby Pepe,BABYPEPE,3.790883791939342e-06,1594786.9024309618,33780.66537961,6.56610904
OAX,OAX,0.020681424298361707,1593182.0733699342,46110.23303434,1.5628546
NikolAI,NIKO,0.0015882581758799104,1588258.1758799104,90505.63141955,-2.53707885
Onomy Protocol,NOM,0.011796226074130686,1588137.6319834664,56457.0019326,4.62529313
Fusion,FSN,0.02043671552820171,1585615.9732383904,65289.82906056,1.09568201
Sugar Boy,SUGAR,0.0016198504910292766,1581589.622431165,171890.68146967,1.07495933
Hiero Terminal,HTERM,0.0019412547175294975,1577768.1372108294,2070210.13866235,-12.27731206
Gekko AI,GEKKO,0.0015747931118706537,1574793.1118706537,21533.84740898,3.55663503
Gameswap,GSWAP,0.13241684748274044,1568705.248633337,89.52602893,1.33117725
Quantoz EURQ,EURQ,1.042912296466846,1564410.1611921277,37710.92328608,2.12780519
Forj (Bondly),BONDLY,0.0015818399733910909,1555930.6352434845,44413.43892666,9.93257134
FalconX,FALX,0.0001575448895211274,1555846.3965567977,47982.89422238,4.96376352
Neiro (neiro.lol),NEIRO,0.00154377975421861,1543779.7063614377,1294391.55021228,4.44542252
MILC Platform,MLT,0.01239974427585914,1542819.0974493509,25461.19787971,-1.77768224
Altcoinist,ALTT,0.006294139915514734,1542064.27930111,5171.14009982,5.67011051
v.systems,VSYS,0.00046094487203840695,1537505.7078193396,415346.62064429,-4.67362652
Biometric Financial,BIOFI,0.00039113233396863815,1531018.345264516,9680.75040893,3.28198779
Bitboard,BB,0.0008623971094838305,1527251.9243867001,600166.82296891,9.71245673
Kommunitas,KOM,0.000918097944031918,1524527.9908554966,89140.50248617,17.00957369
Phoenixcoin,PXC,0.01654916839680473,1523447.7573550586,4.96729612,7.05680449
Jobchain,JOB,0.0001540339196683591,1519480.9677861112,63.12355961,-23.98073611
AGIX,AGX,0.016655905630698506,1517135.916241242,2725.68217701,-0.11986033
Gemach,GMAC,0.0030231459627455656,1511572.9813727827,39618.17909066,46.31868964
Dust Protocol,DUST,0.07829972255266926,1498966.9131588433,60103.82645797,-3.04375063
nomnom,NOMNOM,0.0015412513476924026,1490708.7762909995,914178.8572457,4.75425787
TenUp,TUP,0.014120240321657762,1487875.14279692,398947.8806007,-2.11246058
LightLink,LL,0.01820620871949215,1486904.3469318766,123968.84030229,0.85566897
CYBRO,CYBRO,0.011251712442042998,1485871.5145278277,813286.88012986,-3.69665209
TOWER,TOWER,0.0008407736460329094,1481735.060952445,14549.77304275,1.7973774
LET HIM COOK,COOK,0.001482627498932591,1480979.753833353,20384.06834528,20.65875855
Vabble v2,VFX,0.010169536861536758,1480938.8054612905,1181.27517997,7.04668986
DOJO Protocol,DOAI,0.003034121317172796,1474493.2362587214,1467938.65288895,-11.77919199
VinuChain,VC,0.021196836501310237,1474183.785852562,262567.22089007,-6.14615013
Dentacoin,DCN,2.500348622214219e-06,1470468.2687882946,0.0,0.0
Hamster,HAM,6.1614743994209e-10,1469037.2107331292,74030.33712016,1.48972029
HODL,HODL,0.00019305015231232546,1461277.5470779177,384064.89295072,-2.64595565
Vexanium,VEX,0.0019866377008350864,1457481.410387973,6387.90297947,-2.64973886
VoluMint,VMINT,0.0026355170788440996,1455164.6247801357,133310.93528962,7.36745091
LandX Finance,LNDX,0.15002609097764738,1452715.2426361141,482693.90418353,2.93212423
Prometheum Prodigy,PMPY,0.00281888846223734,1445428.613657826,16615.03016829,152.03607815
Dock,DOCK,0.0016453535815802258,1442016.1236864966,2936.24749746,-0.53905017
GNY,GNY,0.007475769756087041,1438163.5941777304,40850.5508291,2.56793441
Neurahub,NEURA,0.017461582595127072,1437849.0269056496,6417.3033696,-4.74377862
NanoByte Token,NBT,0.0015142291184300001,1429709.6053758038,1593.54615784,3.31718158
Sinverse,SIN,0.0018931554888822145,1425440.3856383394,259996.81788413,-2.11815059
Three Protocol Token,THREE,0.016737500976248383,1422687.5829811126,2756.204479,1.92466082
Chirp,CHIRP,0.06184970986337922,1415390.7790102814,73281.41728467,0.01469648
ForTube,FOR,0.0017720024907561826,1408741.9801511653,340886.94788788,-6.53430761
Ultraround Money,CIRCLE,1.6102577324217535,1406518.2625693588,11495.43306599,2.03137287
The First Youtube Cat,PAJAMAS,0.0014285483533584375,1399856.0409656346,29257.74033769,-6.27505296
SimsAI,SIMSAI,0.0013981707444524897,1398161.2047335003,11159.50971425,2.49632959
Walken,WLKN,0.001150521665947906,1404154.32682238,1242759.41487032,-1.18503733
Eliza (ai16zeliza),ELIZA,0.0014523888554164404,1395821.15182296,478025.88657029,-1.91945567
SafeCoin,SAFE,0.05028132625627445,1394555.7318316086,43.14393452,116.93033266
Blockchain Brawlers,BRWL,0.0013858482296872782,1385848.2296872782,392191.50143447,1.05186173
ARTFI,ARTFI,0.010660542955695036,1389793.6640480503,177821.15225204,-0.07734216
Blink Galaxy,GQ,0.00023309953578858994,1383090.3450174027,463621.08788382,-3.21104258
BIDZ Coin,BIDZ,0.0016299949196806479,1385495.6817285507,48985.01433987,-0.01088435
Geeq,GEEQ,0.035929619583457986,1384088.781969516,256614.73536006,-9.58343323
Hot Cross,HOTCROSS,0.012166706556659931,1383962.8586533605,354355.00139568,-0.8700706
Feathercoin,FTC,0.005840882963578141,1381954.2993127336,16.79920068,20.91121449
TenX,PAY,0.006701227639846006,1375214.2489636012,280.63386156,-3.66785606
RMRK,RMRK,0.1489215104353318,1353837.8097119709,1757.05948533,1.73708703
Qudefi,QUDEFI,0.017108815360751675,1345751.3031393208,27701.27229765,-20.56045854
GALAXIS Token,GALAXIS,0.0006683724668022114,1343733.0384356892,670963.62256838,-2.25064951
XODEX,XODEX,0.00019731918767035926,1341976.4347694262,216107.48938645,0.16774158
StreamCoin,STRM,0.0008967934741700526,1338580.558170121,21272.5830872,-3.50954819
Giant Mammoth,GMMT,0.008173092193980207,1336498.8692785741,903946.79322354,-0.30561052
Jen-Hsun Huang,JHH,1.3802769551649465e-07,1332778.6809441727,7398.28127852,14.96032577
3DPass,P3D,0.002783518719898052,1332422.0921137389,5037.23384699,1.91524972
Parex,PRX,0.09711278102288906,1326584.7698551393,178176.43359961,2.46486175
LUCA,LUCA,1.0719693639455767,1318414.9900202625,534815.50933828,-1.9469668
FREEdom Coin,FREE,1.3257042831264303e-07,1317617.486999359,49249.29259844,11.42902045
Toro Inoue,TORO,0.001315127055891816,1315126.06691627,0.0,0.0
RIBBIT,RBT,3.2318719385454752e-06,1315976.3387408247,30687.13389015,-4.35602927
myDID,SYL,0.00016847305582819733,1310940.4727375477,122468.99167543,-10.13492797
Dtec,DTEC,0.06841734804361098,1304774.5221358577,333975.24881274,2.81031497
MongolNFT Coin,MNFT,9.12793987475671e-06,1302151.2429826465,73123.17492921,-0.04787802
Lossless,LSS,0.023401718801868768,1300496.0417232858,186440.53627738,0.10632915
Abyss,ABYSS,0.005661366538396639,1294612.0808336767,0.0,1.58105832
OTOCASH,OTO,0.03499194535835481,1288424.5505321631,0.0,0.0
PLYR L1,PLYR,0.014951539512174082,1287204.6802464775,13974.40841816,-0.32647799
OpenLeverage,OLE,0.006799308622876277,1282557.481536993,138049.11808022,2.25358809
Engines of Fury,FURY,0.05019737677237704,1281949.9949224212,663729.96625004,3.25896862
MAXX AI,MXM,0.0038220485012104713,1281889.52073381,25994.72612272,-3.10227424
Polkadex,PDEX,0.15312461687737441,1280121.79709485,131686.57416532,-16.25752414
Aether Games,AEG,0.004273349216086449,1277814.5066120059,108768.13192788,-0.95665026
JetTon Games,JETTON,0.16471683990299565,1262801.9825499959,32373.71835496,3.43458579
ZAP,ZAP,0.01778348668135612,1255612.5906113116,100612.76212904,-4.71959774
ClinTex CTi,CTI,0.01005275428930524,1251016.7684966424,88234.11817496,1.40859332
The Loonies,LOON,0.001249827047541772,1249827.047541772,132605.54177582,-0.03910793
Veloce,VEXT,0.005703805951525457,1244809.581732397,479832.96531988,1.29838379
Ginnan The Cat,GINNAN,1.8039657648698213e-07,1244736.0823046793,1370221.94699572,-0.1343279
STFX,STFX,0.007136718270822732,1239579.222771524,27436.11032108,9.01963295
Tap,XTP,0.001004698432389523,1237699.0667994304,15450.11638134,0.29097433
analoS,ANALOS,1.5048526394670254e-05,1235186.3305896923,3241742.04368375,0.98364021
Exeedme,XED,0.012346870698491486,1234687.0698491486,231965.9807178,29.48606022
HAMI,HAMI,0.0012736674103900657,1225553.4109784106,141316.11295866,-0.28266003
AssetMantle,MNTL,0.0006463177266354977,1223168.5920056151,89385.49687895,3.03137277
SpaceFalcon,FCON,7.007770403532694e-05,1221073.7114688037,51092.52198472,-16.36708623
KAI KEN,KAI,2.891071161112029e-09,1216244.7267682196,138834.7384561,1.1125017
BabySwap,BABY,0.0019461514273764497,1208357.558806271,73590.07383627,-5.58629482
Fenerbahçe Token,FB,0.5554279725261743,1210832.98010706,1176423.23624905,4.8410786
Unification,FUND,0.0350188299332848,1206307.7122814946,12342.410897,-0.82287407
SOUNI,SON,0.00021199500295411434,1205582.8257008337,48200.72909828,3.14579182
Lollybomb Meme Coin,BOMB,0.00012002198757933145,1200219.8757933145,41.41222676,-1.6261217
Reality Metaverse,RMV,0.004769949897352672,1191977.6764029886,143584.0467866,0.83229433
Rangers Protocol Gas,RPG,0.12781316051209682,1189447.1655680446,241.63227589,0.71614691
WELL3,$WELL,0.00028879456898720565,1188704.1486679784,325590.13478633,-0.79614704
UNI,UNI,0.0011852086715823536,1185208.6715823535,2372525.23981201,4.37912071
My Crypto Heroes,MCHC,0.043224307076865615,1182431.436448455,142270.54847249,1.49384333
Flamengo Fan Token,MENGO,0.15324503375395646,1181287.5037519683,124998.14936968,-2.08538677
Particl,PART,0.08032908655415852,1179890.2089586228,5563.65947814,-1.08344704
HEROES AI,HEROESAI,0.0011777542272521037,1177754.2272521036,54273.85127695,-8.03299569
COINBAR PAY,CBPAY,0.0003186845440808102,1172968.359335066,46971.50033322,-0.27142102
Pepoclown,HONK,2.893360491651025e-09,1170833.845458916,14293.74907062,1.66458103
Crowny,CRWNY,0.0025225885900103974,1165919.9861921733,5525.36815121,-1.12300086
SYNTHR,SYNTH,0.007493054259783841,1165831.454198658,360336.44953384,-3.76856587
ELON Coin,ELON,1.6995489041754573e-06,1164564.5291772627,622356.77675283,1.98539791
Dotmoovs,MOOV,0.0015922916664931155,1164251.970381853,443799.63757286,2.35397123
Valencia CF Fan Token,VCF,0.2523060469151173,1160521.5271414947,361574.12370601,5.56197302
TORSY,torsy,0.0016480958478973357,1153666.5546007927,31080.52415092,-13.10902549
Aipocalypto,AIPO,0.008255930899923864,1151702.360539379,418651.67508662,-5.4278975
Algorix,ALOR,0.09213235025837033,1149708.082330421,594605.53817716,4.10941274
Everton Fan Token,EFC,0.28686929801976313,1146873.045337423,356837.70807538,5.39791322
DeBox,BOX,0.011466491335154861,1141075.1459460626,2562544.54842039,1.8832445
DSLA Protocol,DSLA,0.00020642214615990067,1133629.7544848593,59582.00021859,7.83819072
Ooki Protocol,OOKI,8.246642023738549e-05,1131109.4199759795,295681.13737589,10.97880071
WATCoin,WAT,8.746372289247206e-05,1127327.8756881205,1373662.769243,2.38071934
Deri Protocol,DERI,0.00903209275567412,1126264.2937736788,66309.05820112,-5.67549099
PureFi Protocol,UFI,0.0191859851221464,1120899.5663596734,4752.86654587,-2.7545184
Thetan World,THG,0.009893022068519674,1123698.4532101646,99060.02827148,1.40264446
Choruz AI,CHORUZ,0.001194294327282285,1122636.667645348,48796.8873442,21.8728251
MetaBeat,BEAT,0.0011411904505731166,1122064.2147604632,416001.292508,-6.14957745
Xpanse,HZN,0.009278794612910582,1120016.482008005,138644.47567612,15.53693247
AS Monaco Fan Token,ASM,0.371602930437515,1114793.5555923972,371273.56321375,3.73728554
bitSmiley,SMILE,0.04049683015029628,1113808.376897808,2794009.83976217,3.48634781
RFOX,RFOX,0.0008411271329835846,1103559.4377310842,168.88851134,-19.82151482
BIGFACTS,BIGFACTS,0.0011025950266259164,1102595.0266259164,39841.46319847,15.49290535
CATAMOTO,CATA,5.6766071050596265e-05,1099994.005254634,234246.3745273,0.05120039
Green Shiba Inu [New],GINUX,3.0782339371701666e-07,1099816.0639145738,104474.38352666,-39.298354
Venus BCH,vBCH,7.117158423804036,1098832.3233679528,0.0,7.0890173
Solvex Network,SOLVEX,0.022151349643869812,1097187.1160855272,2043911.89665427,72.67399239
BEFE,BEFE,1.166862574308406e-05,1087537.2154075683,761807.36984817,-4.96450879
Pickle Finance,PICKLE,0.5744398331408025,1096048.64623139,4008.23656939,-1.75033238
Super Trump Coin,STRUMP,0.0005950177935003509,1093275.3339227422,641964.97428177,1.66128865
RAT Escape,RAT,0.0010919128290264005,1091841.981354402,184983.21053024,1.45071582
AIRDROP2049,AIRDROP,0.0009330173905377525,1091630.3469291704,173758.9508755,-0.11908117
Efforce,WOZX,0.002069444717501208,1090877.816008891,21.2328979,-3.08150932
Pillar,PLR,0.0041963720312790855,1088321.5370389465,121.91877662,2.28384725
ZKBase,ZKB,0.005481293409253385,1082226.5707229883,496100.28769002,-2.19457992
MetaTrace,TRC,0.003018449211620657,1080150.8155610643,29880.93934085,-8.749266
Exactly Protocol,EXA,0.5161249775927569,1080043.0595428993,33757.80026755,34.20581784
Govi,GOVI,0.039574786712236555,1075780.3835215615,7335.14951258,2.23983748
MAPS,MAPS,0.023623411614066885,1074787.9326372421,146819.51736012,5.87238606
PLANET,PLANET,1.2521685283332209e-06,1066158.893449321,491095.24364019,-2.18695412
MBD Financials,MBD,4.0437247916179874e-05,1060395.7699510052,59492.6177639,-2.54010279
Hakka.Finance,HAKKA,0.0023971859151774,1046637.7299233667,24.70922807,-0.59957447
SALT,SALT,0.008711872155357913,1045424.6167419195,1904.94944453,-2.88877505
Unfettered Ecosystem,SOULS,0.0009133191092846605,1045383.828639616,45732.104108,-7.71920075
Humaniq,HMQ,0.005026383163755847,1041183.5812051076,0.0,0.0
Handy,HANDY,0.001100313295738724,1040865.7065357142,1784.13751413,15.18798939
Sperax USD,USDs,1.0204839069023166,1039160.5951131489,1543687.45883411,0.42056878
Wrapped Dog,WDOG,0.001038880587161462,1038878.9654688655,722465.48138925,6.75330726
Lets Fuckin Go,LFGO,0.0010381764685038534,1038011.6559131255,42656.51866195,13.56905193
Moonray,MNRY,0.01632048093465872,1037285.4009794873,314603.04217443,2.31510834
SENSO,SENSO,0.014698806356478782,1032872.2906118148,99449.99098183,-1.04008184
ILCOIN,ILC,0.0010035848249753108,1031332.7015341002,1141.27652368,0.77772332
Polkamarkets,POLK,0.011497296036110808,1030266.5469347925,4496.7944292,0.21249546
Boss Token,BOSS,2.575861766026082e-09,1023745.2605858066,136.01783869,-0.29326891
Tamadoge,TAMA,0.000733925828537253,1022617.9156996235,61115.59945642,-1.33023957
NOTAI,NOTAI,1.7297297011528782e-05,1021976.6141040401,1350891.19104905,4.14280958
MindAI,MDAI,2.5726494910367,1021915.5487780711,4202.13715147,4.92342003
Toad,$TOAD,2.508806883748155e-09,1021296.5355562159,792362.38296186,9.20543525
Morra,MORRA,0.002675101631706899,1013025.4001103094,945.50414151,-0.49282953
Rizzmas,RIZZMAS,2.017011168082793e-06,1003095.46766356,1255519.46687357,-2.58948115
TrustVerse,TRV,0.001002636921311616,1002636.9213116161,10530.25297512,-9.2721522
